"","word","A2AEA24UF8Z47U","A37PQ1206C9RZP","A38UOBWJF4WFGG","AO8HNJRGZQD0A","A2N5QS96KRPFVO","A7LIT8S8LGRAH","A1SVVVJWT7H51V","AVG2BI8CS5YKX","A40F6EHXE5HXU","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A3U3DA0O35IORB","A2LFVSF501ZT5W","A3S82OHUGFBR7L","A7MOPEHSUGVQ","A29FWCDRAWIM8K","A1M7SLIGEI3IH5","A36S7XIINCHR8R","A1P8M5BKOTAA8I","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","AP0ABE3ZSEGPC","A33V10XAI3IWXS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWZ3AH7JH0DRO","A253Q11TZPQPIZ","A3GYYRNHP635XM","AWMGC78CSF6YL","A3CT5E0WZJL8PG","ACPUTK2MNMYHB","A3O1NDWT4BXNX4","A2XYF4PPQETJYX","A29Y6BVD19FBAE","AHP7FGH4N2TX5","A3S3YW6II31OZV","A3ULFB0PQ1471E","AKEZ83FQITFD8","A13YITU82HLBRK","A289P9QG98HRAZ","A2MSCP411YP41Q","AMYL22GHCON9A","A1INWCFGQI236V","A2O7F23PZP1T9B","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3NOO9K3CY1YU5","A2BNOEYZ3VRW2R","A98XHW6B1VSSQ","A2068Z6G94OAGH","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","ACUXGYJAQUZAE","A2UODR1DE3DXTT","A1WURYN1U64Y1T","A3ALSJWTGWPVN8","ALE5RDP8XZL3","A3BFHFBYDCCIGV","A1J8TVICSRC70W","ACB0CSL0QMRGQ","A1WNHQEMEHNCPT","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A11C7PRG75IWO0","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","AEUGCBFJPU0MX","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A11AUVZ4MCA7VU","A1VXGA62J77RO","ABMVPQ5CQFHGS","AZACM8ZW3MN8N","A32WFJGJ0VUKOO","A312SMYBQW6E0W","A2EB58DNAYBZTM","A2VG5S4UL5UGRS","A1X55V63BZ8MKL","A7ZNPY1T3SX8I","A1I02VZ07MZB7F"
"674","hard",-154.996291966331,-76.6681666472088,-57.5847353849885,-81.4283524509694,-7.89646726925368,-44.0642113044142,-101.051327165506,-44.309365065621,-94.3176170432901,-58.1680515670195,-96.7052798801436,-68.5648758534528,-27.6088604654737,28.4131974405905,-8.07310981820211,-82.4692450520512,54.8446628961015,-95.0555860862996,-281.143167306145,-9.91220718617269,-17.2456653957202,-19.0647099294631,48.3495484818218,-61.775066170978,21.3799519823325,-17.5800238345008,-6.78288598669298,14.6503229677648,-55.3222015740092,-53.9143936551707,12.1615282866921,-70.9104333424453,-80.5660449535055,5.08806682343426,-119.463869091517,-70.3127305792381,-119.713567985664,20.7101114623338,41.7511725960606,-232.794429850791,188.084940209676,-57.6469395554687,-23.4384768780203,250.735813961462,-20.5253673159769,-18.6461058833917,1.1973657327293,-21.0329493074095,-120.068368746467,-66.0466724953713,-50.5570951273371,-5.08908480194887,-56.1148865809293,-6.76320186458251,-49.1410895618456,-6.39792326292725,7.79327011358004,-59.3034165624016,-16.7943979966278,-139.375968466081,-42.4398534067948,-12.0557566453837,-21.0508935730023,NA,-92.0173661180768,-35.5733117663096,-13.1307977958128,-10.3941467153761,33.6173862617083,-19.4430752753208,-41.4381278399554,-5.7073587276205,-37.9300652128878,40.4908359503897,NA,-25.6282008287279,-35.6215350570945,-2.32013135720281,-26.8500441681983,12.1225712093356,3.30457810545106,-20.7786919730888,-161.180997278488,-304.319041188386,10.533567548149,NA,NA,NA,NA,29.2883528565557,NA
"675","to",-106.213331787238,-64.902951659536,-41.6703418039968,81.958679929466,22.214672372632,-46.9673615995584,-79.9252151496692,-81.4430562942988,-23.5724857149575,23.7547119441824,-94.7963810606256,127.560968748707,-14.8254994355357,22.1311548096417,-50.3960768404366,-62.8718342385714,1712.35655555303,-50.9095553061816,-273.945838879833,4.29192194259713,-3.2911746352125,-15.6733191238702,187.339239868085,-26.0206546525022,-22.6127641121392,-25.1510707475398,-3.80502594613368,443.811324770435,-34.3777208756147,-1.76875593990679,3.55493387316005,-59.5941542488197,-95.3047523027395,4.24177769853612,-99.2437604688867,-67.9150225550166,-8.34648588253698,5.85701189181568,3.17412720499732,-293.174474817747,-10.0152133287768,-11.3064323910927,583.861420982966,-35.0618206987588,372.057344696939,59.0890286707271,2.65575442737669,6.91150647385091,-22.0519234392733,-40.2674025406295,-36.55859995982,-5.67849983740208,-23.1924571124875,-23.6498027434167,-14.0654508291295,73.8341881902214,-32.8661242699196,-11.1222471248153,12.8466755699745,-117.804135842532,-15.5881749512785,31.8817719061255,-8.36589176140125,NA,2.10970500063758,-6.72886000510423,12.4300120668115,-9.90244797442758,-4.51278956252023,-3.72842316333026,8.47979011681644,-10.242019466998,-18.2992311076946,38.466137411224,NA,-11.6450063602979,-25.0900276269841,-36.7202794518282,-7.0792146292921,27.7496279244622,21.976343319119,-27.9950783663103,-4.158109812107,-14.2049291019582,-9.87592576279381,NA,NA,NA,NA,37.7876335799425,NA
"676","find.'",616.220747854576,20.5666183651184,-75.4991289659802,-4.81538483140482,-13.0076069111394,-71.16106100927,-83.1774391813433,-0.175673836943169,-163.062748371623,-63.0908150782214,-87.6141786996616,-32.6907204556128,-33.3922214954117,-76.3047599284607,-38.7501427959676,-70.066655865531,561.332770239174,12.7983831335825,-230.340495732458,-1.11633631494251,0.799843843772114,-41.456100735056,-40.6401429044414,NA,3.37266807680421,-50.0089769214618,-11.7607460272523,24.4893211650944,-14.2666822724037,-120.060031370435,-83.2318772997758,-12.2267124360709,-96.8273376042714,2.93435594833239,60.3160222858525,-43.7104386034597,-7.08065008879086,3.56321103285201,35.3282179871239,-107.414384883835,-37.8149062518704,8.01255328015523,-6.73837473900695,14.5334486216828,210.891920671107,-34.3812404375104,-27.2610229619181,7.02259491133,87.9151859463391,-54.8259424501131,-44.5555902948542,-37.4996697664957,-4.03731604937115,211.123399014252,-21.2167282945616,-20.6300347160759,-43.5473355029203,-8.48458599998794,66.5645284367699,-129.947801089629,11.7084681376888,101.006714803107,-25.7358953846033,NA,-37.1444372367911,-16.4177635275149,-33.6916076584372,-18.8858454563246,39.7475620859368,-3.15772738731132,7.64395420327274,11.827302011757,-0.560899318081038,-21.4844655104446,NA,240.388604702842,112.846957512795,-31.9199832625774,247.379126292896,17.495514494209,-13.3671871082168,-29.5623055798672,-57.2038847448697,NA,6.94306085909181,NA,NA,NA,NA,79.7890721331689,NA
"677","'Or",64.3951881232158,54.2144408466276,-59.6275385944926,-131.734836260752,151.659102551689,-4.51578645198634,-16.9882711575877,-60.3762106799599,180.054948620876,-1.20666981141856,-81.2508304703846,5.9980464476271,-43.2171799505047,-79.2278238748839,-11.7345933293194,-24.6705396453113,447.600609224565,499.017429303759,-282.044503092989,73.1898573782122,8.23157998453365,-1.36901452666665,-57.1556058250466,84.1021395882599,-8.61640606490337,-21.3655472910203,26.2060440335867,338.7308238691,108.650038775188,-87.3415747975388,235.858231079926,94.2477062043675,-96.9353986281225,5.66492226098519,60.6461852197981,-23.6138765671273,68.9699730658995,-26.7164383229252,55.962649900529,-111.984452334269,-56.4651365595502,-94.4766859732807,16.211472052473,35.3369966313516,91.765988690481,3.72146139366769,270.926560080053,-58.5607214167793,188.93985390713,164.342962482,-18.5578475435785,-22.8837923196755,-12.6536718467084,8.2934976960004,15.3967298045125,-9.78186753635292,31.9635729218302,-20.7128318436085,17.0261387866734,-136.090052154306,-47.5140141790366,-26.0869923696291,-33.7083926672018,NA,122.04616944128,2.34891411429309,244.149607135499,-5.14829734490184,-25.447701650406,-35.5857492193255,-60.4791688615695,-29.9746890973092,78.3853518397088,3.47848668080685,NA,51.3633964054871,34.1442186579607,-38.5202054045155,31.5353706012548,43.4360995668989,13.140460712285,19.6131148303005,-98.6695535452977,NA,18.8288208926776,NA,NA,NA,NA,71.0379932182491,NA
"678","notice,'",-222.562212324517,-69.1985966225543,0.586477453028114,-88.2024172118402,-64.1187465530251,212.742089285874,-95.3035511971803,-49.0419826082654,-161.807879699955,463.986421410577,31.4769224808204,68.1834349422273,-10.1755825253497,-133.022717297512,-35.427175773733,-1.6640666790109,54.8208775822473,-55.3476476465354,-222.53782415877,-22.3204654437123,-28.1546469167356,17.1525084593511,-29.6298342907046,-125.28388920793,49.3653841712759,-22.4379300084227,16.2613939321884,189.328319362424,-82.2111629707983,-67.2056690856986,-5.62528288624371,54.4570084703034,-115.088630255037,17.7806450732305,350.095913663222,-21.1081466276813,97.5522678080822,-29.5836893966298,111.905263378187,-111.034339916879,-73.7147527134172,-30.3279538842208,-22.0382725999936,-52.6689167180964,170.309208658191,-47.1163749916292,-39.7194116565655,-6.92186086993045,19.8987406391454,-0.605212404854982,-8.55408546237126,-20.9102547310424,-43.959745517813,98.0099998930858,-24.2923670272776,32.1378538307754,-40.8879411194207,-118.665755437574,163.923454870168,-27.519633713178,-64.1432103178276,22.0691862515979,-6.42089719620427,NA,-85.2715083555054,-42.2622152887203,22.7475824789385,-4.37754419727313,-18.1222620898347,132.127620500698,136.726036246501,-39.6380372488655,577.808266576726,-35.4597669712789,NA,236.405410234412,-58.6845499173153,-30.5198351679521,-37.3917032460107,29.8684577790824,-17.0389523218847,-30.3459191866457,48.7732277887489,NA,-6.64744582996538,NA,NA,NA,NA,21.2897914097822,NA
"679","Abby",-64.9962919663308,142.331833352791,-79.5847353849885,-49.4283524509694,32.1035327307463,-22.0642113044142,-82.0513271655062,-86.309365065621,-184.31761704329,81.8319484329805,-36.7052798801436,-6.56487585345285,-17.6088604654737,-91.5868025594095,-23.0731098182021,669.530754947949,109.844662896101,-71.0555860862996,-279.143167306145,-17.9122071861727,-17.2456653957202,203.935290070537,408.349548481822,74.224933829022,-56.6200480176675,-37.5800238345008,-7.78288598669298,210.650322967765,-39.3222015740092,250.085606344829,-26.8384717133079,-79.9104333424453,-48.5660449535054,-12.9119331765657,-99.4638690915171,-34.3127305792381,0.286432014336082,4.71011146233384,39.7511725960606,-280.794429850791,-45.9150597903236,-25.6469395554687,-7.43847687802034,165.735813961462,75.4746326840231,42.3538941166083,-25.8026342672707,1.96705069259046,63.9316312535329,1872.95332750463,9.44290487266292,-16.0890848019489,-6.11488658092932,4.23679813541749,-17.1410895618456,23.6020767370728,1.79327011358004,10.6965834375984,-56.7943979966278,-60.3759684660807,-34.4398534067948,50.9442433546163,-24.0508935730023,NA,129.982633881923,-19.5733117663096,46.8692022041872,-3.39414671537609,1.61738626170827,-59.4430752753208,-36.4381278399554,-21.7073587276205,-32.9300652128878,24.4908359503897,NA,64.3717991712721,-11.6215350570945,-58.3201313572028,1184.1499558318,12.1225712093356,787.304578105451,51.2213080269112,374.819002721512,NA,11.533567548149,NA,NA,NA,NA,17.2883528565557,NA
"680","said,",945.612227944123,-35.5507741410452,-33.5419321754843,200.878131358813,37.5479629098035,-70.6126361568421,-66.1143831734248,15.7574805487179,-148.690182707456,118.87056667738,-2.15972928990259,-35.1277981545328,-9.0005409804427,-55.9457812439351,-45.4116263070848,-12.2679504587911,293.088716567638,-33.1286014763585,-283.241831519302,-13.0142717505576,1.27708922402596,41.2395946677404,-46.1452972113098,1984.34772806978,-10.6236899704317,-23.7945003779813,5.22818399302737,378.56982206643,258.705558076793,-74.4872125128027,2.46482549345817,-102.068572889258,-105.196691278888,-12.4887886141167,50.4260765971677,349.988415408651,108.602890962773,-27.8633387524071,19.5396952915922,-258.604407367313,-48.364983021097,-28.8171931376567,-15.0884258085136,149.134631291572,588.183276677565,-26.0136731604511,-5.5318286145944,41.4948228019602,-93.076591400064,179.563692527258,-12.5563427110956,-8.29437728422226,-14.5761013151502,48.1800985748346,-19.6789089282036,11.9860210104984,-11.3770326946701,-29.8940012811948,61.3850652200711,-80.6618847778551,-68.365692634553,-24.0245209211383,-36.3933944788028,NA,21.9190983225661,-56.4955376469123,11.588797272875,-0.639996085850353,-35.3175258261775,-3.30040133131605,-74.3970868183413,210.559971642068,93.7545177345156,37.5031852199725,NA,-62.6197980629429,46.6127112278503,66.8799426901099,-66.2354589376514,-6.19095714822768,-36.5313045013829,58.829501223522,-29.692441011679,NA,-6.7616857963796,NA,NA,NA,NA,56.5387124948623,NA
"681","suddenly",-92.5622123245174,55.8014033774457,329.586477453028,-80.2024172118402,44.8812534469749,197.742089285874,-94.3035511971803,-64.0419826082653,-161.807879699955,-83.0135785894233,-8.52307751917959,-103.816565057773,-33.1755825253497,-45.0227172975119,91.572824226267,-33.6640666790109,33.8208775822473,8.65235235346457,-290.53782415877,-14.3204654437123,-20.1546469167356,65.1525084593511,-49.6298342907046,-77.2838892079296,17.3653841712759,-42.4379300084227,17.2613939321884,64.328319362424,-27.2111629707983,-92.2056690856986,31.3747171137563,39.4570084703034,-139.088630255037,17.7806450732305,60.0959136632221,-88.1081466276813,-134.447732191918,-46.5836893966298,3.90526337818715,-177.034339916879,-63.7147527134172,-46.3279538842208,-6.03827259999356,-86.6689167180964,417.309208658191,-33.1163749916292,-14.7194116565655,1.07813913006955,-71.1012593608546,62.394787595145,-28.5540854623713,-37.9102547310424,-45.959745517813,157.009999893086,-24.2923670272776,72.1378538307754,-30.8879411194207,-97.6657554375742,-53.0765451298323,-105.519633713178,-67.1432103178276,-17.9308137484021,-21.4208971962043,NA,113.728491644495,-27.2622152887203,53.7475824789385,-13.3775441972731,-18.1222620898347,69.1276205006982,-50.2739637534991,-7.6380372488655,-57.1917334232743,28.5402330287211,NA,-93.5945897655879,-42.6845499173153,-13.5198351679521,150.608296753989,-11.1315422209176,0.961047678115257,9.65408081335432,-49.2267722112511,NA,-6.64744582996538,NA,NA,NA,NA,33.2897914097822,NA
"682","feeling",-203.170732234971,-78.315989128718,-13.456325756476,-1.50890102162253,87.4368232679178,-100.709485861698,-97.2404951892618,-92.1088282226043,-187.435314035789,98.9478031661777,-73.0686281094206,-107.253642756693,-51.7839020103807,-96.6637386129863,NA,80.134638727729,-90.4231760892891,-165.274632256476,-229.439159945614,-8.21840087932741,-9.67740153648173,3.84820386214752,4.86501140242696,-99.4066834486917,-12.6309738759599,-56.2234534649422,18.2503239524681,29.4088202637592,51.761077378399,82.3671497719334,282.07141990699,-106.384851982884,-50.4579839296544,34.3575005107815,-139.794032025463,65.5907073844295,-82.7641911403543,2.98976081811109,-20.8832593173445,-133.224362400357,-59.2648294826438,-67.1577003020328,-6.38832366950026,-80.0677340482068,507.600564664649,-71.7488077145698,-102.990217309242,-44.4496329793002,-97.0930367072578,108.784422572516,-16.5548378786127,-25.704962248769,-53.4985307835921,-52.9333005463313,-37.7545476609196,-27.2460904426502,20.2823616888295,-79.0751707187811,-17.2560083465312,-149.233717401404,276.78262890993,-40.9620494726475,-25.0783962904038,NA,-111.207972796148,-37.3399894081176,59.0279874102507,-8.13169482679887,2.81264999805102,36.9849465566934,-103.315004775113,1.09463238144575,133.123683629322,79.5278837591382,NA,43.3970074686271,-4.91879620226011,29.2800907847352,-66.0062884765576,16.1819861366457,-85.2030697150508,-53.9541123832565,-46.7153284780604,NA,1.64780751456321,NA,NA,NA,NA,24.0394317714756,NA
"683","like",-204.996291966331,-61.6681666472088,-14.5847353849885,-58.4283524509694,24.1035327307463,-90.0642113044142,-69.0513271655062,-13.309365065621,-204.31761704329,-42.1680515670195,63.2947201198564,-53.5648758534528,-37.6088604654737,-107.58680255941,-44.0731098182021,-42.4692450520512,-61.1553371038985,-47.0555860862995,-136.143167306145,-27.9122071861727,-42.2456653957202,-20.0647099294631,-21.6504515181782,-77.775066170978,-25.6200480176675,-7.5800238345008,7.21711401330702,77.6503229677648,-30.3222015740092,-84.9143936551707,60.1615282866921,-119.910433342445,-88.5660449535055,-4.91193317656574,-99.4638690915171,6.68726942076187,-119.713567985664,-11.2898885376662,-0.248827403939405,-184.794429850791,-58.9150597903236,-65.6469395554687,8.56152312197965,-33.264186038538,2355.47463268402,-81.6461058833917,27.1973657327293,-14.0329493074095,-89.0683687464671,25.9533275046287,-30.5570951273371,-34.0890848019489,-11.1148865809293,-26.7632018645825,-18.1410895618456,15.6020767370728,0.793270113580039,-39.3034165624016,-48.7943979966278,-107.375968466081,-4.43985340679485,1.94424335461627,-32.0508935730023,NA,-33.0173661180767,-19.5733117663096,-30.1307977958128,6.6058532846239,33.6173862617083,36.5569247246792,-30.4381278399554,74.2926412723795,-84.9300652128878,32.4908359503897,NA,-75.6282008287279,4.37846494290548,-10.3201313572028,-38.8500441681983,-11.8774287906644,-27.6954218945489,-60.7786919730888,18.8190027215116,NA,10.533567548149,NA,NA,NA,NA,16.2883528565557,NA
"684","the",-95.6048118767842,-70.7855591533724,31.3724614055074,-26.7348362607517,10.6591025516892,-53.5157864519863,-81.9882711575877,-145.37621067996,42.0549486208762,-111.206669811419,-31.2508304703846,67.9980464476271,-26.2171799505047,-127.227823874884,-37.7345933293194,-96.6705396453113,-39.399390775435,-68.9825706962406,-231.044503092989,0.18985737821222,-6.76842001546635,-49.3690145266666,-17.1556058250466,100.10213958826,-23.6164060649034,-21.3655472910203,-4.79395596641333,25.7308238691,-58.3499612248119,183.658425202461,67.8582310799261,-96.7522937956325,-87.9353986281225,-2.33507773901481,130.646185219798,-43.6138765671273,-36.0300269341004,-10.7164383229252,11.962649900529,-174.984452334269,-28.4651365595502,-62.4766859732807,-31.788527947527,-23.6630033686484,19.765988690481,19.7214613936677,63.926560080053,-50.5607214167793,3.93985390712978,-2.65703751800038,-8.55784754357854,-14.8837923196755,-61.6536718467084,-12.7065023039996,-0.603270195487536,5.21813246364708,-44.0364270781698,-50.7128318436085,51.0261387866734,-152.090052154306,-45.5140141790366,263.913007630371,-26.7083926672018,NA,-44.9538305587196,33.3489141142931,-44.8503928645007,52.8517026550982,22.552298349594,44.4142507806745,-6.47916886156948,925.025310902691,-50.6146481602912,3.47848668080685,NA,-88.6366035945129,2.14421865796067,-23.5202054045155,-61.4646293987452,2.4360995668989,-18.859539287715,-28.3868851696995,-67.6695535452977,NA,13.8288208926776,NA,NA,NA,NA,-19.9620067817509,NA
"685","small,",-33.7792521454241,-103.433381634882,-49.4991289659802,-69.8153848314048,-12.0076069111394,-49.16106100927,-64.1774391813433,-62.1756738369432,6.93725162837732,-79.0908150782214,-117.614178699662,-0.690720455612762,-70.3922214954117,91.6952400715393,-49.7501427959676,-62.066655865531,-51.6672297608256,-99.2016168664175,-259.340495732458,-8.1163363149425,-6.20015615622789,-104.456100735056,-0.640142904441426,-41.5294776894538,-11.6273319231958,749.991023078538,-11.7607460272523,149.489321165094,-46.2666822724037,-96.0600313704346,6.76812270022421,106.773287563929,5.1726623957286,-5.06564405166761,190.316022285852,-35.7104386034597,-47.0806500887909,3.56321103285201,16.3282179871239,-124.414384883835,245.18509374813,-55.9874467198448,-14.738374739007,171.533448621683,-13.1080793288928,-33.3812404375104,-39.2610229619181,239.02259491133,-96.0848140536609,98.1740575498869,-24.5555902948542,-34.4996697664957,-63.0373160493711,-17.8766009857483,10.7832717054384,-10.6300347160759,-37.5473355029203,-19.4845859999879,87.5645284367699,-98.9478010896294,-42.2915318623112,-11.9932851968929,-1.73589538460326,NA,117.855562763209,-15.4177635275149,297.308392341563,-2.88584545632461,-23.2524379140632,-12.1577273873113,-88.3560457967273,22.827302011757,19.439100681919,2.51553448955538,NA,-59.6113952971579,104.846957512795,-32.9199832625774,162.379126292895,-7.50448550579098,-45.3671871082168,NA,-56.2038847448697,NA,-32.0569391409082,NA,NA,NA,NA,-0.210927866831062,NA
"686","overlooked",-281.345172503611,-18.9638116102271,118.672083872036,-52.5894495922756,78.7701138050892,-2.3547604189816,-128.429663213017,67.0917086204125,-190.553011028288,116.063657899375,-129.431976338698,-19.9424096599326,-45.9589435552877,-37.7406746665631,-75.1042087514985,58.7385225075093,-43.6910150746798,-147.493678426653,-196.735152585082,-43.5245945724821,-16.1091376772433,-53.2388823462419,-58.6195256769679,-105.038300726405,15.3581002657476,-74.8668830953837,-36.7164661083709,136.167317559754,140.844356330807,-118.351306800963,-6.01868847271162,-51.8592706233222,-43.3499229058033,-14.3730658018713,-210.124194959408,96.4941453480972,-0.814814295044734,1.26941017388834,-13.5176912307496,-115.654294949923,-88.614599174964,-76.6684610485969,10.6618295390198,35.1287179421244,169.726496645275,93.1484904542521,143.822199648787,12.1336833488091,-15.1177046680484,43.6155176404032,-22.5525806298884,-49.3208396955892,-97.8821749862548,-61.10339922808,19.6319942400063,6.90574237762676,-53.228546735921,-136.846924875161,-32.7176186964346,-80.0914663367267,-20.994888773344,-27.8683422999113,-24.1058990078053,NA,-58.3985794742197,-101.106667049926,-2.81322738368584,-3.86924293822165,35.0079137343938,-41.5870316112924,-29.191881710271,-27.103376509488,-84.8225675284675,150.564931567887,NA,122.422215765982,-6.21605734742569,131.880312926673,-56.1625327849169,-11.7585989360442,-78.7107175355526,16.8704672065759,69.7503403223676,NA,-0.237952519022573,NA,NA,NA,NA,14.7905106863954,NA
"687","Mr.",-135.604811876784,-70.7855591533724,-39.6275385944926,-10.7348362607517,42.6591025516892,144.484213548014,-67.9882711575877,-30.3762106799599,-29.9450513791238,279.793330188581,-61.2508304703846,-41.0019535523729,-26.2171799505047,-80.2278238748839,-28.7345933293194,239.329460354689,44.600609224565,11.0174293037594,-295.044503092989,-7.81014262178778,12.2315799845337,174.630985473333,-47.1556058250466,-19.8978604117401,7.38359393509663,-21.3655472910203,26.2060440335867,244.7308238691,-30.3499612248119,-0.341574797538749,17.8582310799261,-41.7522937956325,88.0646013718775,-5.33507773901481,-39.3538147802019,63.3861234328727,-121.0300269341,-10.7164383229252,14.962649900529,-158.984452334269,-60.4651365595502,-70.4766859732807,-31.788527947527,146.336996631352,227.765988690481,114.721461393668,-13.073439919947,44.4392785832207,-11.0601460928702,-8.65703751800038,-28.5578475435785,-36.8837923196755,-14.6536718467084,6.2934976960004,-31.6032701954875,4.21813246364708,18.9635729218302,-120.712831843608,18.0261387866734,-11.0900521543064,-26.5140141790366,62.9130076303709,-26.7083926672018,NA,-75.9538305587196,-29.6510858857069,63.1496071354993,19.8517026550982,38.552298349594,19.4142507806745,25.5208311384305,268.025310902691,-76.6146481602912,19.4784866808069,NA,-58.6366035945129,42.1442186579607,-15.5202054045155,-27.4646293987452,19.4360995668989,-35.859539287715,-28.3868851696995,24.3304464547023,NA,2.8288208926776,NA,NA,NA,NA,0.0379932182490813,NA
