"","word","A23PSX2ZO4F65Q","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A2GNS1SQLQNMR2","A3M0KT6KUJEZD1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","AK9FN3FCOY9Q2","A127R5QI5OGBIK","AEUGCBFJPU0MX","A2AB80GWC0LU0P","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","AEX85SLEN727","A3T8CCUYDNT61C","A1U1QL617G5DU3","A14WWG6NKBDWGP","ACTW5YEWV9OR0","A3WJJI7FNF5T5","A38UOBWJF4WFGG","A3S3YW6II31OZV","ALE5RDP8XZL3","A2OIFE4TAQ7AEI","A2VCTDV17CKH2X","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A37I1ETWW49IZO","A3QJPB0NZU5PY1","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A21L2ZM379FG7","A2LFX0LP92GLCQ","A2BJ35SLVKCUL7","A2TJHKHM8T2SV3","A2U750ON775R3L","A1W079WCHEQKX6","A1RE0RBV10VAVC","AJDL05304W8E","AM7UBKT777C3R","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A26LA7PUZG0N8S","ARNTOT4L28BBP","AOVB3KCIIJLRJ","A1RCM1Y87J0FGW","A1GAARR4GOOZCO","A3UDP95JGEX3H1","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A2PE5UDQ5WG2R0","A21TTUZSQ5ZE6C","A35QV79054LGTU","AWZ83IBW10B96","AK7YVYGMIF6T0","A2TG01V56PAL65","A1SYR0UUMZM2VH","A7LIT8S8LGRAH","A3NMC1E54BML7K","A14N0AMVXOBZYH","AY1ZVSTHEQDH8","AER86HM7LU5G","A1VXGA62J77RO","A2NJGU26SOMOKV","A2MSCP411YP41Q","A1RWNYJA5X25YH","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2I2OHYPL49ZAI","AOTSROWZG1XS1","A2EAIMII6MSIO5","ANC446SIU64J6"
"663","however,",13.0853632198447,-49.0649273205611,11.5840979844794,NA,-51.6361918275552,58.9222638955905,-10.5219797648136,-208.608499079403,36.7107587018911,-48.8330416254471,-32.0784022161431,164.604061114229,-66.2894226785605,28.2790521107879,-28.9540065670672,-83.4999431723442,-84.4077180530699,-33.329447216369,-61.5634209499349,-8.68754525723503,39.9946624553282,-11.9262538375918,504.901344207527,-86.7935390912733,6.29085049066763,-15.5222479396673,3.95628365402175,-171.152016174534,NA,-151.058377171961,-4.05232581610697,-25.9053150525871,77.141777887151,-10.349567057918,-19.1391266034964,125.851713219583,NA,-53.5656032429237,60.9473964159165,-71.5677801582453,NA,-30.2810376348324,27.5809454572398,25.6587777762826,-70.53236422057,29.2621439880488,92.3814111646359,-7.72945386527442,-64.4283628048228,-24.3817704535651,8.58515843420187,NA,-41.0953915721538,-20.658674838451,-21.0965353959342,82.6081247308886,-28.8485388154108,-113.418425053941,164.034478250923,-24.1482393688665,-10.9536775576291,-88.1498389337778,NA,13.1027025631936,83.577317479422,-18.6718689403987,-25.9625035804707,113.641993298512,11.9649199766558,123.07429295979,-32.1642964899366,-8.18612968897483,-191.222911165215,52.0001888764313,49.7084276110523,21.334751424018,20.5483108829007,-44.2440977502148,118.789905667813,11.4043278999889,3.91870264887545,-6.72168316354796,70.1228409964194,175.984983169385,76.800408522828,110.27175021842,-27.2932208472787,-53.4697500058665,64.3886814832473,64.9876432289471,147.628439484318,-88.9650181826939,NA
"664","that",60.093832436018,-40.6335262764498,-18.2507527749398,NA,-26.7254193186077,-82.3684722491892,14.2478070217597,-134.958956135131,18.4947616694775,-31.5170078380641,-129.656628532651,-138.862924628514,-142.246842796012,10.5198082353249,-45.2256317964757,-36.8582293564189,-15.0605767585638,406.872223411302,-46.6332463767559,68.1661765963274,-20.7115899596872,-33.7110901355869,-75.0376240542398,-2.83052435451248,93.3809640177025,120.651276569976,-12.7483923926772,-132.711010612433,NA,945.339143248658,-16.8133503017207,84.1448932394946,171.096918670556,-18.5717490860112,-24.8846182849214,-51.4174472795962,NA,-27.1116663437052,68.7391644438882,-80.8729474913569,NA,236.620908411078,60.0281986409476,30.3371890277075,43.2766093586107,160.322816942374,120.725741812735,-36.7539904226013,-34.5739815246127,-23.4292694473987,7.53534164086627,-121.422557119124,14.6903795414994,-25.1962230513654,-23.7784060111073,-14.1679283795329,39.6857712791869,282.587100869339,-10.8439164678584,21.1908870502213,-25.5690456262759,-10.3037044616217,114.088296033204,-18.3125975149158,-105.020529186629,54.7182880919263,66.5901538497029,56.2812221852695,71.479825073337,25.4494539258928,230.370962279624,-6.42633073360722,-149.835010622169,144.529120457389,31.4561279395905,1.72072136152083,60.8932510289648,5.06987540923097,32.2557580697562,490.153899685303,-12.6449787863118,35.8795999807334,151.916778563292,122.972776888134,52.077551201866,-27.0428983979987,28.3591755209225,39.8807384839217,134.220843433945,-92.5451937459804,55.1811044833557,94.5426734580835,NA
"665","if",23.5980670441047,9.58217424560591,-2.16817815464938,NA,-44.770033064134,-85.513840321579,-13.3672995849537,-169.134184662995,-30.6132368467293,24.1410090556274,-74.945741690905,-119.096417499885,-123.725552854738,9.64018629759332,-57.8614444111799,-55.5373724484563,-35.3870061113107,11.9730587251376,-67.1681590901663,-10.9069624768913,-14.064716167195,8.89649171541551,-62.0071081851232,-38.3490169861321,7.42602078121999,-67.2619611752018,-28.1007304160267,-134.990507831382,NA,185.537903458968,-48.1938625445276,73.1699973855354,17.0744890622578,-12.6828401000577,10.742635874366,NA,NA,-32.384697894096,62.6350484578741,-149.025531157913,NA,108.571881434034,-6.74817476719852,42.67639465342,-64.8189038517989,-84.1468465804637,141.897907136785,34.7337412987353,-44.1467908845076,-52.9530189443155,7.01043324419847,-134.310138541632,-6.41673490167394,-11.4649971578226,-1.11934131869378,6.94404506525632,-20.0470736735142,315.589863830979,27.2168861727509,-2.63954974023483,-39.8767296605992,-168.380637225544,16.2770434349753,-8.02024755397045,-39.3194525196544,-51.5866333919112,200.86648256479,34.1008366286481,21.2372776216776,15.6370344089442,NA,34.9535687440766,15.3589396493532,233.293586247868,25.3299781038596,16.9137063302723,20.0657211019969,-12.7731380110461,-16.0113157292721,4.52868557796014,23.5731804960946,-8.81975844712588,-56.186252653272,184.466673747508,31.7161225413851,-103.700222706208,-15.814626294977,229.555982728816,98.6369244092944,-120.311612233444,-23.0425630171253,-17.7034807215278,NA
"666","he",3.59806704410471,-12.4178257543941,5.83182184535062,NA,-41.770033064134,-66.513840321579,-37.3672995849537,-207.134184662995,-94.6132368467293,-7.85899094437259,-76.945741690905,4.90358250011452,248.274447145262,72.6401862975933,33.1385555888201,-22.5373724484563,-25.3870061113107,61.9730587251376,-83.1681590901663,-48.9069624768913,38.935283832805,1.89649171541551,-14.0071081851232,17.6509830138679,-0.57397921878001,-52.2619611752018,-3.10073041602666,-119.990507831382,NA,-54.4620965410317,41.8061374554724,9.16999738553543,180.074489062258,-28.6828401000577,-5.25736412563397,784.947972470814,NA,-57.384697894096,224.635048457874,432.974468842087,NA,-12.4281185659662,-24.7481747671985,72.67639465342,-54.8189038517989,-34.1468465804638,157.897907136785,-29.2662587012647,-13.1467908845076,37.0469810556845,7.01043324419847,332.689861458368,-16.4167349016739,-43.4649971578226,-17.1193413186938,-55.0559549347437,-40.0470736735142,306.589863830979,-29.7831138272491,-48.6395497402348,37.1232703394008,-223.380637225544,13.2770434349753,-24.0202475539705,-103.319452519654,-13.5866333919112,88.8664825647897,3.1008366286481,-26.7627223783224,64.6370344089442,NA,128.953568744077,103.358939649353,95.2935862478683,5.32997810385959,216.913706330272,-11.9342788980031,-57.7731380110462,9.98868427072786,134.52868557796,23.5731804960946,-25.8197584471259,-88.186252653272,176.466673747508,63.7161225413851,235.299777293792,-31.814626294977,275.555982728816,286.636924409294,542.688387766556,8.95743698287468,-76.7034807215278,NA
"667","played",-23.4104021720686,3.15077320149456,-40.3333273952302,NA,-50.6808055730815,-63.2231041767993,49.862913628473,-3.78372760726679,-60.3972398143157,-73.1750247317556,-164.367515374397,-156.629431757143,-154.768132737286,1163.39943017306,-61.5898191817714,262.820913735618,-114.734147405817,-88.2286119025335,-130.098333663345,-42.7606843304538,4.6415362478205,-10.3186719865893,-75.0681399233564,-9.31203172289289,-78.6640927458149,-41.4354856848455,-4.39605436932772,-184.431513393483,NA,72.1403830383484,64.5671619410862,-18.8802109065463,-103.880651721147,-21.4606580719646,-14.5118724442089,-67.7828670300065,NA,4.16136520668552,50.8432804299024,152.279636175199,NA,-32.330064611877,-24.1954279509063,-52.002016598005,31.3721225690203,24.7924804652113,83.5535764886856,1.75827785606215,144.998827835282,-43.9055199504819,-7.93974996246593,819.465024303385,210.797493984673,-37.9274489449082,-14.4374707035207,-20.2799018243222,-51.5813837681119,87.5843379076985,88.0952808915323,-77.9786761593226,5.73863840804751,-94.2267716976997,-16.1004513685683,-26.6049474758611,-87.7216058536035,-62.9767904242362,28.3138251346161,59.4616077418909,9.72237252499641,50.2618734428414,NA,-45.806230211291,-75.0289608936922,-68.2353453330897,52.5822777753214,-3.4722636072306,196.720780955933,-84.0871111704919,44.5228318687846,145.779113792646,51.1368619312818,-1.42104159140727,-138.980190220144,85.4788800287592,32.438979862347,0.614425910210468,8.53297733682189,26.2054942390276,90.8047624585963,-110.778775258517,5.4047719838368,-138.211172362305,NA
"668","his",-43.1540502599386,-20.0256760154219,-18.7094654647946,NA,-22.7477261913709,-48.4411562853841,4.44025371840296,150.953429600937,-6.05923758862587,-41.6879993912183,-40.801185111778,-128.4796710642,-31.9861978253752,163.079997266459,-50.0435381038278,139.302199097562,-50.2237914349373,-20.5773589317802,-76.9007027334611,61.629607059718,-8.3881530634411,-19.9072992100857,-61.0223661196815,-76.0897706703223,-68.5965076005387,14.1946576973872,-25.9245614043519,-153.850759221907,NA,-22.0614766461867,-42.5036064231242,-5.34255468748499,-57.9142961335933,-32.1272945930344,8.4290087947223,-123.234737404391,NA,-45.2481821189006,79.1871064508812,451.050760675365,NA,-6.90360507744389,-53.8599880631255,-23.4932081594362,-75.7711472465941,-31.912014819045,107.81182447476,-56.510124561933,-0.360386204560162,126.808855804143,7.27288744253237,12.633652169622,23.1368223199128,-42.330610104594,-4.44887366490052,-43.1119416571383,-43.1806511971637,192.588482350159,-31.3135151475537,171.275668654993,-10.2228876434376,-125.842170843583,-7.31733026591058,-36.6664225344431,-47.6699908531417,-55.4341726499925,-10.2716817927537,-2.3089705930412,-29.6414486524927,6.04324416741852,NA,-63.7363809947653,-123.238035486408,-67.5886466473712,-45.606946978275,-15.6827861541035,-13.5205139345192,-68.8516313009076,-25.877778829758,-22.6587073683684,45.4641008548914,189.029920766804,-77.1347370449901,-30.2802746821792,129.896836871626,-73.3715605521033,-17.7277253870272,405.218360606369,14.9288839216199,18.5715970102877,32.0692707331152,4.91959636827784,NA
"669","cards",23.3417151319747,-53.2413765374776,-32.792040085085,NA,-38.7031124458446,-80.2957882129943,-63.9446396748837,-146.871341871199,-52.9512390724191,-61.3460162849098,-120.512071953524,-148.246178192828,-42.5074877666494,-14.0403807958094,-131.407725489124,4.98134218959976,-99.8973620821903,-45.6781942456157,-112.365790020051,-57.2972538670632,-21.0350268559334,-21.5148810610881,-90.0528819887981,-116.571278038703,-90.6415643640562,-76.8921045574346,-4.57222338100245,-203.571262002958,NA,189.739763143503,-31.1230941803173,62.6323411664742,-23.8918665252956,-4.01620357898788,3.80175463543483,70.3998428451987,NA,-15.9751505685099,-8.7087775631047,96.203344341921,NA,-53.8545781003993,-26.0836146549794,-75.8324137851487,52.3243659638155,-57.4423512962075,101.63965915071,-39.9978562832696,-38.7875768446652,-113.66739469894,7.79779583920017,-211.478766407869,-50.7560632369139,-8.06183599813683,-27.107938357314,-64.2239151019276,-29.4478062444625,-91.4142806114815,-56.3743177881631,-55.8938945545507,-9.91520360911418,-239.765238079661,-7.50607766768242,-103.958772495388,-89.3710675201162,-59.129251166155,47.4519894921595,17.8714149635802,-51.3989012008333,93.8556636843671,9.73714758723386,-88.1162804724491,135.568014242069,-43.3531124378502,-38.480797142544,-0.875771122854886,-3.6929840075512,-106.00861788063,-56.6107050307296,232.966506738975,101.245941572485,-23.2707208053369,-118.031705828426,-43.7741715415536,46.2582655321065,-36.7142362438941,-36.5539235711278,35.5431163614746,19.5128029462708,-152.661984502249,62.2929382335963,-86.8342494521108,NA
"670","right,",-73.4104021720686,-60.8492267985054,-32.3333273952302,NA,-41.6808055730815,-64.2231041767993,-38.137086371527,-95.7837276072668,-76.3972398143157,-65.1750247317556,-132.367515374397,-126.629431757143,-36.7681327372864,59.3994301730564,-62.5898191817714,-39.1790862643816,-114.734147405817,-58.2286119025335,-130.098333663345,-62.7606843304538,-31.3584637521795,-18.3186719865893,-123.068139923356,-89.3120317228929,-106.664092745815,-18.4354856848455,-26.3960543693277,71.5684866065166,NA,-53.8596169616516,-55.4328380589138,-14.8802109065463,-32.8806517211467,-22.4606580719646,47.4881275557911,22.2171329699935,NA,-53.8386347933145,-17.1567195700976,-62.7203638248011,NA,-35.330064611877,-48.1954279509063,-62.002016598005,-58.6278774309797,-45.2075195347887,52.5535764886856,-53.2417221439378,-57.0011721647177,-83.9055199504819,8.06025003753407,-194.534975696615,-78.2025060153272,-37.9274489449082,-46.4374707035207,-36.2799018243222,391.418616231888,-26.4156620923014,21.0952808915323,-113.978676159323,-57.2613615919525,-47.2267716976997,-77.1004513685683,-33.6049474758611,-55.7216058536035,-110.976790424236,12.3138251346161,45.4616077418909,-38.2776274750036,18.2618734428414,9.1033328948437,-46.806230211291,-163.028960893692,31.7646546669103,23.5822777753214,16.5277363927694,-38.2792190440672,-93.0871111704919,-32.4771681312154,75.779113792646,51.1368619312818,-64.4210415914073,-107.980190220144,-50.5211199712408,-23.561020137653,111.61442591021,-24.4670226631781,-42.7945057609724,-33.1952375414037,-142.778775258517,37.4047719838368,-102.211172362305,NA
"671","he",-96.4019329558953,-81.4178257543941,-29.1681781546494,NA,-43.770033064134,-73.513840321579,10.6327004150463,-126.134184662995,-62.6132368467293,-67.8589909443726,-91.945741690905,-57.0964174998855,78.2744471452618,42.6401862975933,-41.8614444111799,-72.5373724484563,-75.3870061113107,-18.0269412748624,-75.1681590901663,-43.9069624768913,-19.064716167195,0.89649171541551,-14.0071081851232,-109.349016986132,-79.57397921878,-4.26196117520185,-10.1007304160267,-55.9905078313819,NA,-93.4620965410317,-38.1938625445276,-16.8300026144646,-18.9255109377422,-12.6828401000577,-82.257364125634,-95.0520275291859,NA,-118.384697894096,-62.3649515421259,29.9744688420873,NA,-15.4281185659662,-15.7481747671985,-47.32360534658,-44.8189038517989,35.8531534195362,110.897907136785,170.733741298735,-28.1467908845076,-132.953018944316,23.0104332441985,NA,-65.416734901674,-27.4649971578226,-1.11934131869378,-39.0559549347437,209.952926326486,-5.41013616902146,127.216886172751,-45.6395497402348,-40.8767296605992,85.6193627744564,91.2770434349754,34.9797524460295,-103.319452519654,-74.5866333919112,24.8664825647896,17.1008366286481,-10.7627223783224,63.6370344089442,1.63859166440431,-27.0464312559234,-136.641060350647,120.293586247868,14.3299781038596,16.9137063302723,4.06572110199686,-78.7731380110461,79.9886842707279,4.52868557796014,87.5731804960946,-8.81975844712588,-118.186252653272,-7.53332625249193,7.71612254138508,-30.7002227062079,-15.814626294977,-65.4440172711842,-10.3630755907056,167.688387766556,8.95743698287468,-66.7034807215278,NA
"672","could",-96.6582848680253,-34.2413765374776,-16.792040085085,NA,-24.7031124458446,-110.295788212994,-31.9446396748837,-157.871341871199,-148.951239072419,-52.3460162849098,-170.512071953524,-116.246178192828,-149.507487766649,-45.0403807958094,-89.4077254891236,-106.0186578104,-89.8973620821903,294.321805754384,-96.3657900200506,-72.2972538670632,-19.0350268559334,-29.5148810610881,-90.0528819887981,-101.571278038703,-36.6415643640562,98.1078954425654,1.42777661899754,-185.571262002958,NA,107.739763143503,-71.1230941803173,111.632341166474,-39.8918665252956,-4.01620357898788,2.80175463543483,180.399842845199,NA,-17.9751505685099,-88.7087775631047,80.203344341921,NA,-22.8545781003993,-41.0836146549794,-85.8324137851487,-137.675634036184,52.5576487037925,242.63965915071,-2.99785628326957,-54.7875768446652,-63.6673946989403,-8.20220416079983,-159.478766407869,-90.7560632369139,-24.0618359981368,-11.107938357314,-49.2239151019276,159.552193755537,35.5857193885186,-56.3743177881631,-87.8938945545507,-9.91520360911418,-133.765238079661,-15.5060776676824,-13.9587724953884,-151.371067520116,-88.129251166155,-0.548010507840534,-13.1285850364198,-27.3989012008333,45.8556636843671,-20.2628524127661,-58.1162804724491,-192.431985757931,-106.35311243785,-17.4807971425441,19.1242288771451,-3.6929840075512,-90.0086178806305,-76.6107050307296,2.96650673897453,30.245941572485,-39.2707208053369,-134.031705828426,276.225828458446,-17.7417344678935,-55.7142362438941,-37.5539235711278,-38.4568836385254,-43.4871970537291,-96.6619845022486,-49.7070617664037,-89.8342494521108,NA
"673","be",-36.4019329558953,-81.4178257543941,47.8318218453506,NA,-32.770033064134,-99.513840321579,-21.3672995849537,-157.134184662995,-142.613236846729,-89.8589909443726,-94.945741690905,-119.096417499885,68.2744471452618,-7.35981370240669,-85.8614444111799,-62.5373724484563,-75.3870061113107,-18.0269412748624,-83.1681590901663,-73.9069624768913,-15.064716167195,-7.10350828458449,-31.0071081851232,-86.3490169861321,-40.57397921878,9.73803882479815,-28.1007304160267,82.0094921686181,NA,-117.462096541032,-38.1938625445276,88.1699973855354,-42.9255109377422,-12.6828401000577,-4.25736412563397,14.9479724708141,NA,-89.384697894096,195.635048457874,4.97446884208734,NA,-18.4281185659662,-48.7481747671985,-37.32360534658,35.1810961482011,15.8531534195362,188.897907136785,2.73374129873529,-28.1467908845076,-42.9530189443155,7.01043324419847,-305.310138541632,-54.416734901674,-43.4649971578226,14.8806586813062,-71.0559549347437,5.95292632648577,-65.4101361690215,-62.7831138272491,-73.6395497402348,38.1232703394008,-93.3806372255436,-33.7229565650247,39.9797524460295,-88.3194525196544,-83.5866333919112,8.86648256478965,35.1008366286481,-2.76272237832243,-15.3629655910558,11.6385916644043,-43.0464312559234,-48.6410603506468,-188.706413752132,-0.670021896140405,6.91370633027225,4.06572110199686,-56.7731380110462,-34.0113157292721,-15.4713144220399,-38.4268195039054,6.18024155287412,83.813747346728,-15.5333262524919,111.716122541385,-66.7002227062079,32.185373705023,68.5559827288158,-42.3630755907056,38.6883877665558,-7.04256301712532,-43.7034807215278,NA
"674","king.",183.341715131975,202.758623462522,20.207959914915,NA,-44.7031124458446,-94.2957882129943,40.0553603251163,264.128658128801,107.048760927581,-67.3460162849098,-89.512071953524,-116.246178192828,-115.507487766649,-140.040380795809,-89.4077254891236,-82.0186578104002,-89.8973620821903,-75.6781942456157,-104.365790020051,-75.2972538670632,-8.03502685593337,-13.5148810610881,-91.0528819887981,-100.571278038703,-85.6415643640562,-81.8921045574346,-18.5722233810025,-167.571262002958,NA,124.739763143503,-31.1230941803173,98.6323411664742,-19.8918665252956,-20.0162035789879,-12.1982453645652,130.399842845199,NA,302.02484943149,45.2912224368953,259.203344341921,NA,-30.8545781003993,-50.0836146549794,-45.8324137851487,-87.6756340361845,-87.4423512962075,55.6396591507105,-26.9978562832696,-38.7875768446652,426.33260530106,39.7977958392002,-156.478766407869,-64.7560632369139,-24.0618359981368,-11.107938357314,-1.22391510192756,-29.4478062444625,-69.4142806114815,10.6256822118369,-91.8938945545507,-41.9152036091142,-20.7652380796607,-11.5060776676824,34.0412275046116,-81.3710675201162,154.870748833845,-16.5480105078405,17.8714149635802,-11.3989012008333,-41.1443363156329,-70.2628524127662,-57.1162804724491,280.568014242069,68.6468875621498,-43.480797142544,-20.8757711228549,-3.6929840075512,-59.0086178806305,-27.6107050307296,-17.0334932610255,106.245941572485,8.72927919466308,131.968294171574,-51.7741715415536,134.258265532107,6.28576375610587,-37.5539235711278,-62.4568836385254,50.5128029462709,39.3380154977514,-1.70706176640373,-104.834249452111,NA
