"","word","A29Y6BVD19FBAE","A3P9YDDTO87QGZ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A2TJHKHM8T2SV3","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A289P9QG98HRAZ","A3CT5E0WZJL8PG","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2AEA24UF8Z47U","AZACM8ZW3MN8N","A1WNHQEMEHNCPT","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A3ALSJWTGWPVN8","A2MSCP411YP41Q","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A279TEENVAAZNB","A1J8TVICSRC70W","A2BNOEYZ3VRW2R","ACB0CSL0QMRGQ","A1JGQHSSW8L24P","A1SVVVJWT7H51V","A2JRWVPVWD1KAS","AVG2BI8CS5YKX","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A1WURYN1U64Y1T","A3S82OHUGFBR7L","AWMGC78CSF6YL","ABMVPQ5CQFHGS","A3BFHFBYDCCIGV","A3AA8NU3WAJ3ED","A37PQ1206C9RZP","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A312SMYBQW6E0W","A2I6WWFA5KE0MS","A253Q11TZPQPIZ","A3U3DA0O35IORB","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3NOO9K3CY1YU5","A2V1ZN7OXOH7J4","A38UOBWJF4WFGG","A2068Z6G94OAGH","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AHP7FGH4N2TX5","A2FZ90AHSTSHXA","AWZ3AH7JH0DRO","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A13YITU82HLBRK","A2O7F23PZP1T9B","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1P8M5BKOTAA8I","A3O1NDWT4BXNX4","A2LFVSF501ZT5W","A2EB58DNAYBZTM","A2BZN95HXC8BL9","A2L54KVSIY1GOM","A1X55V63BZ8MKL","A1I02VZ07MZB7F"
"178","began",-36.1830696153604,-64.8544244000294,7.46856554118706,-38.3219691606315,42.6524551145546,-115.069190434434,11.1679041608326,33.8568024429251,-71.1990809613498,-6.84865230782443,-145.172034869219,NA,22.7435930740934,48.6393756053477,52.3146658550151,-9.22676888161456,29.3765666722858,-69.0905075093719,-5.51100777845342,-67.8407445958704,-40.4557414144114,-2.06486859697963,-160.948273366835,-144.736122098744,NA,3.55146133649161,50.0259956629424,-99.6097796886104,1.25253272306104,6.07142965614711,247.249696579001,5.15059779177136,-64.6008261116629,27.711539591571,-57.8958888246817,-57.7061414052346,-31.821192045518,-37.8769363808091,-130.616879227992,-22.8315255103904,-61.832948598873,-55.7149723980998,-115.787983575108,-27.0025824515399,-119.476728234775,-135.835411506768,-92.670758718093,-92.5763108744176,-44.0604449994631,-9.9540551688091,-87.2630411147604,-41.2529674488589,-18.4267583919144,-169.668216838915,-121.627995324203,94.8508753735705,0.548161673451435,10.372775556271,-60.6471215482265,-65.2499178262298,NA,-108.894194709121,14.7084419318919,-133.023280789858,-56.0681331001882,-112.598813659013,62.4822642994158,-10.1108607291452,NA,-68.2337125686245,-8.72101787190917,-89.0481399109228,-124.349932338812,NA,-25.5647800781888,-42.7324888560399,-36.3622314289407,-55.3654207933384,-92.4488531999015,164.460473154909,47.22384416538,-73.6631465850199,-46.3665834283052,19.3869910824387,NA,NA,NA,NA,NA
"179","to",8.71778403089006,-50.0668853825346,-93.8825670207809,-21.148012437235,-67.6870265322408,-59.8478622947828,42.1210245695524,-0.879230502725557,-59.4829306036321,36.0868594552619,-115.483762304674,NA,-84.4217733980989,65.4282181057192,46.9703578789392,29.625168898279,-10.886612077728,-36.2182362437003,65.0267669863844,-90.850675364915,-54.5133383473496,-0.311125967165713,-109.791660110785,-98.1251569850278,NA,-23.9972896657148,47.7791681587355,25.3027900565017,-14.815394490804,-36.4182734361396,NA,-0.884884436566564,-46.4357914406293,-27.6763948243502,-18.5094188990635,-47.7689888411538,-14.02259974715,21.3833534000601,-12.7259980458103,-29.8135891151398,37.40396879605,-53.8166573858285,-129.778051762313,4.8671007033496,-78.1743807610742,-100.148590605901,17.0584853669889,-122.233363730275,11.9140047207222,-0.291574856636715,-47.545516918167,-9.14720500801377,-23.3175745063173,-141.821929771187,-54.7475098494798,79.6412050844944,37.867214106482,-78.7257077358831,16.2086274765403,-26.5837849763835,NA,-61.617063336726,1.22246228986077,-38.4637428540815,-32.1326857338934,-189.522804199762,74.0360598128414,-43.5005403447399,NA,-44.7997801616646,-37.3706633164526,131.517740210133,82.6982532214589,NA,-11.8210224887179,-36.8685202846618,-78.708439096656,-71.2240148106328,-66.5650397594313,-0.368705148596719,271.607993150237,170.437741042963,-14.8728152443976,91.6227819250909,NA,NA,NA,NA,NA
"180","grow",73.450548266723,-59.9252447275312,48.3515213538644,-35.263983586166,-48.1273721010439,-58.9954143878838,5.15227763040585,88.9447914610416,-55.9603641754439,-2.87014838679565,-110.609277347704,NA,-40.9781957499707,30.2356564388049,40.1998965296565,28.05721037835,-41.3778262443854,-26.7997504208147,22.3349171431592,-112.844054852219,-65.8082737253908,13.8530456129583,-117.229402281485,140.800866272495,NA,-80.2981223309105,86.6103864948735,8.02774355976029,2.22989031843935,245.574861958718,-88.2694403629754,-1.86122961767462,-158.212481221318,-36.0844385470694,-36.1003988494756,-123.727090550541,101.445005387271,18.2098268794806,-60.6532521672647,-30.4922133786402,-49.4206428005654,-89.7488673940094,101.881993695823,22.2873119334233,-101.375945743542,-116.273137873146,-113.761010689732,14.87133817363,-66.735628426068,-23.3998950647516,324.976133617437,1.44895336475615,-70.3903637633821,-181.052787816339,-16.3345001659619,37.1143186105451,-8.34548751553839,-52.6600522077803,-5.36187187330422,-25.6945402096144,NA,33.5315157483437,-15.7868846154518,-70.5034348112658,-50.7563173114233,-135.573477172596,57.666862803891,-10.5740872676768,NA,-30.4224017663045,-33.6042330200903,80.8071534627626,-85.3338704853884,NA,-20.9835275483652,-46.1111659989138,-153.810967318179,-54.3182854657699,-65.1542487197448,-85.1492529462597,5.01856049366573,227.703815957641,363.131339299664,79.4655880299894,NA,NA,NA,NA,NA
"181","in",0.717784030890057,38.9331146174654,482.117432979219,-5.14801243723503,-38.6870265322408,61.1521377052172,60.1210245695524,279.120769497274,-30.4829306036321,36.0868594552619,578.516237695326,NA,-37.4217733980989,37.4282181057192,71.9703578789392,19.625168898279,66.113387922272,27.7817637562997,424.026766986384,-66.850675364915,-54.5133383473496,-1.31112596716571,337.208339889215,-58.1251569850278,NA,-23.9972896657148,-61.2208318412645,-7.69720994349825,-4.81539449080403,NA,306.692285753071,5.11511556343344,229.564208559371,-11.6763948243502,-18.5094188990635,56.2310111588462,-18.02259974715,45.3833534000601,1.27400195418969,-0.813589115139791,-51.59603120395,-60.8166573858285,49.2219482376868,17.8671007033496,-58.1743807610742,-108.148590605901,-29.9415146330111,-81.233363730275,-4.08599527927781,-0.291574856636715,-47.545516918167,6.85279499198623,-52.3175745063173,-69.8219297711873,-53.7475098494798,50.6412050844944,37.867214106482,-53.7257077358831,-39.7913725234597,83.4162150236165,NA,-11.617063336726,-46.7775377101392,977.536257145918,-25.1326857338934,-163.522804199762,226.036059812841,-11.5005403447399,NA,-44.7997801616646,-38.3706633164526,18.5177402101333,-67.3017467785411,NA,-31.8210224887179,122.131479715338,181.291560903344,-61.2240148106328,-54.5650397594313,-72.3687051485967,47.6079931502371,271.437741042963,266.127184755602,88.6227819250909,NA,NA,NA,213.046920821114,NA
"182","popularity.",-53.9847769078615,-33.429502435019,131.170830665123,-32.6698826074243,-108.668581591854,189.488153286262,5.26166334339285,763.328868334227,-82.6313816767852,-30.7196758339971,-210.548579998311,NA,-48.9256739815221,3.06169060460465,15.0032818071669,-48.9306444414017,251.902924172313,-42.8350500407151,-122.586557308129,NA,175.659452451465,-7.57235385660745,-103.261499878934,582.041947673823,NA,-133.351036659096,-24.4803493286438,-73.4349191788348,-6.6116128492088,129.05083584072,-215.635481769138,-0.778437751552802,119.06910454627,-13.5125915765864,-69.6688286759182,-93.5804465333962,-76.4183766422541,4.60248405745232,305.601358407645,-39.8673983008917,190.693216611281,-108.511602422642,-135.807847200698,-53.741948761319,198.918576817822,-184.209053308503,-49.1292468882569,3.73779483729737,-94.0093444398338,31.7209842068461,46.3019104920527,-1.46449233054911,-111.645126163109,-211.360790974372,53.6110337263504,117.270215951723,-10.0899431926096,-58.4302578594207,17.6413804022398,-72.5821835259226,NA,6.55154254608757,-19.3195987840459,-116.142356661411,-72.9390278327779,-240.750832577515,-4.62532672743544,-23.3315014979557,NA,-75.1015773825442,-14.4217269828223,-74.179900153035,161.553696540646,NA,-53.0522952571307,1.53957400120409,68.3301839064897,-83.6482327587497,-126.216480080842,-113.88117023808,197.455546195666,99.1350781590146,-14.3541197961203,-13.0845906028657,NA,NA,NA,NA,NA
"183","The",-29.9158338511935,-12.9960650550329,72.2344771665418,-15.2059980117005,-0.907199316642355,-59.9216383413333,-35.8633489000209,174.032780479158,-39.721647389538,-45.8916444657669,-70.0465198261887,NA,-22.6999845740348,11.831937272262,30.0851272042978,8.3411896383145,121.867780838943,-78.5089933322575,-91.8191579352282,98.1526348914332,2.83919396362976,-2.22904017710368,30.4894688038651,-23.6621453562666,NA,-36.1477059983127,44.1947773268045,-2.33473319186899,34.2072479138177,-13.9217057387107,234.211422695048,-1.87305702712059,139.175863669026,-27.8804166857098,16.6950911257304,90.2519603041526,-35.2887971799393,26.2965901397704,131.310374893462,-1.15290124689,-54.0083370022577,-38.7827623899189,-124.448029033245,-0.422793681613576,-95.2751632523079,506.289135760476,-8.85126266137177,-28.6810127783225,-12.4108118526729,-3.84573496069418,-30.7846916503648,148.150874178371,-89.3539691348497,241.562641206237,-82.0410050077209,122.37776184752,-1.23913670452822,151.307120028168,-93.0766221983819,-26.1391625929989,NA,-34.0427737941911,-31.2822111627955,-210.983588832674,-29.4445015226583,-80.5481406861791,22.8514613083662,-28.0373138062084,NA,-12.6110909639845,-41.4874481682715,27.6624468364479,-136.317808631965,NA,-16.4022750185416,-11.4898431417878,-171.259703207418,-62.2711501382013,78.140355760412,241.241020952572,-41.1867231780486,25.0707785003019,-96.3707379723668,16.5441849775402,NA,NA,NA,NA,NA
"184","flower",-63.816687497444,-31.7836040725277,-112.41439027149,-33.379954735097,30.4322823301531,-67.1429664809849,-87.8164693087407,-31.2311865751913,-89.4377977472557,-42.8271562288532,-103.734792390734,NA,-74.5346181018425,19.0430947718905,102.429435180374,19.4892518584209,38.1309595889571,-113.381264597929,-107.356932700066,-30.8374343395222,16.896790896568,-2.9827828069176,3.33285554781539,-170.273110469983,NA,-72.5989549961062,-32.5583951689886,-39.2473029369812,58.2751751276827,-45.432002646424,-12.2311664790219,22.1624252012173,-81.9891710020074,-12.4924822697885,-29.6913787998878,-103.685192259928,-88.0873894783073,86.0363003589011,136.419493711281,-31.1708376421406,-39.2452543971807,-79.6810774021903,310.54203915396,-21.2924768365031,-55.577510726009,-138.397685140391,-88.5805067464537,-55.0239599224651,-52.3852615728582,9.49178472713344,-64.5022158469583,28.0451117375261,3.53684697955318,-57.2836458614915,22.0785095175559,49.5874321365958,-21.5581891375587,-88.5943966796776,-68.9323712231488,-64.8052954428453,NA,-111.319905166587,-32.7962315207644,39.4568732315499,-61.3799488889532,-203.62415014543,-30.7023342050594,86.3523658093864,NA,-66.0450233709444,-28.837802723728,-60.9034332846082,-53.3659941922356,NA,-40.1460326080125,-45.3538117131659,21.0865044602977,-43.412556120907,-135.743457680058,678.070199256077,-13.5708721629057,26.9698908723192,-48.8645061562744,-28.691605865112,NA,NA,NA,NA,NA
"185","rapidly",-53.4503053795275,-14.7127837450259,-90.2973460841677,-36.4379403095624,-23.7878904542484,-75.2167425275355,331.199157221686,23.6808244066922,-52.6765145331616,-76.805660149882,-200.29754991225,NA,-43.8128292777784,37.4468139384333,731.544204505732,-16.7947274015436,-55.1146474943716,-140.672021686486,568.797142378321,-49.834124083174,10.2493232075474,-4.90069701685557,-128.386015537535,-215.810098841222,NA,-132.749371328704,24.8572139990804,-54.8848261853519,10.2978175323044,-53.9354349489951,9.28797046295488,-17.8257473893367,-101.377515892352,3.30349586885188,-2.48686877509386,-157.664243114622,20.6464130889033,73.9495370986114,-88.5441333494464,-19.5101497738909,-74.6575601954883,-22.6471824062807,24.8720618830284,-28.5823712214663,-103.678293217243,-144.959958774013,-6.49025477481435,-97.4716089705126,-75.7100781462533,-2.06237537692402,-88.7413905791561,65.343190923911,-66.4995476489792,-145.899074884068,40.7850143593148,-6.67601110037882,17.3354600514311,-75.5615689156262,-1.21762089807105,-24.3606730594608,NA,-163.745615624052,-17.3009049734207,-132.062972747042,-66.6917646777181,-161.649486631847,-82.8869327095346,103.815592347918,NA,-63.8563341732644,-30.9545875755469,-77.7587266582935,-202.382056045659,NA,-54.7272851378361,106.024865429708,-31.4647596504639,-58.4596914484755,151.961937839785,191.679925357246,-42.3655884911914,-16.3970716703417,-67.3624288842435,-26.7702028126628,NA,NA,NA,NA,NA
"186","became",31.183312502556,-64.7836040725277,-97.4143902714903,-41.379954735097,7.43228233015313,-42.1429664809849,43.1835306912593,88.7688134248087,-49.4377977472557,-57.8271562288532,-167.734792390734,NA,-42.5346181018425,27.0430947718905,171.429435180374,18.4892518584209,-86.8690404110429,-129.381264597929,-162.356932700066,-78.8374343395222,16.896790896568,-4.9827828069176,-107.667144452185,-170.273110469983,NA,-72.5989549961062,30.4416048310114,13.7526970630188,-21.7248248723173,-47.432002646424,143.768833520978,21.1624252012173,-79.9891710020074,19.5075177302115,-53.6913787998878,-127.685192259928,-6.08738947830735,6.03630035890111,-108.580506288719,-36.1708376421406,-70.2452543971807,-14.6810774021903,-140.45796084604,-33.2924768365031,-55.577510726009,61.6023148596092,-57.5805067464537,-12.0239599224651,-37.3852615728582,-70.5082152728666,-58.5022158469582,4.04511173752608,89.5368469795532,-136.283645861491,-87.9214904824441,60.5874321365958,9.44181086244126,-100.594396679678,50.0676287768512,-64.8052954428453,NA,-101.319905166587,-16.7962315207644,-179.54312676845,-85.3799488889532,-57.6241501454299,24.2976657949406,46.3523658093864,NA,-76.0450233709444,-53.837802723728,-67.9034332846082,-163.365994192236,NA,-60.1460326080125,46.6461882868341,-18.9134955397023,-95.412556120907,-107.743457680058,6.07019925607728,16.4291278370943,-14.0301091276808,-16.8645061562744,1.30839413488795,NA,NA,NA,NA,NA
"187","a",-0.648598087026447,-41.1377057100364,-20.9996112081035,-26.0900268627696,48.5331462521607,29.2259137517678,52.1053980391257,144.208758515391,-9.2442138177262,8.06536337629071,-100.921004783158,NA,27.856437777837,79.0244989391764,143.855588553581,9.90914815824355,199.358995005601,6.0725208448569,-50.127308092003,-31.8539856212632,14.134129341671,1.60678824277226,-90.072789025435,-72.588168613789,NA,4.15312666688303,21.3635589906666,277.940313304872,-29.8380368954257,-13.9148411335685,316.173148811094,-0.896711846012537,13.9525534497152,-27.4723729629907,-37.7139289238574,-57.7899379864602,-6.75640231436064,-18.5298833396501,-34.7623709850831,-6.47427698338958,-56.1837254056424,30.1494476182619,-122.108074491382,-10.8430049116872,8.9264017301595,62.413683027721,-34.0317666046505,40.2142853177725,5.2388212941173,-36.7374147525793,-55.3063421859692,-30.4452841943987,-23.2811798777849,-146.206500748611,-72.4540146912387,73.904648321469,44.9735649174921,-39.7585354999344,332.493877151463,62.971592640232,NA,-19.1913528792608,1.72713574251708,-194.943896875489,-34.8208699451285,-165.497467713345,127.220658317317,83.0362331167285,NA,-26.9884693593446,-15.2538784646337,-25.6269664161813,41.7143150748825,NA,12.7602300411057,-17.2471974275358,-106.157174985894,-45.1768794830642,22.7295647207254,6.02156875023479,-0.597290521477187,-22.1952964143762,130.625107483572,25.7013788726417,NA,NA,NA,NA,NA
"188","coveted",9.54969462047254,-74.712783745026,229.702653915832,-28.4379403095624,217.212109545752,-20.2167425275355,-83.800842778314,73.6808244066922,11.3234854668384,-29.805660149882,-112.29754991225,NA,-43.8128292777784,93.4468139384333,20.5442045057324,-16.7947274015436,357.885352505628,-108.672021686486,-240.202857621679,NA,-51.7506767924526,-5.90069701685557,-73.3860155375345,174.189901158778,NA,-130.749371328704,24.8572139990804,-43.8848261853519,-53.7021824676956,-39.9354349489951,-84.7120295370451,30.1742526106633,-54.3775158923519,-36.6965041311481,-98.4868687750939,-141.664243114622,-40.3535869110967,-56.0504629013886,4.45586665055361,-12.5101497738909,-80.6575601954883,-69.6471824062807,-103.127938116972,-53.5823712214663,-102.678293217243,-122.959958774013,72.5097452251856,231.528391029487,-61.7100781462533,-75.062375376924,-44.7413905791561,-38.656809076089,-35.4995476489792,-220.899074884068,133.785014359315,-33.6760111003788,18.3354600514311,-96.5615689156262,-42.2176208980711,-34.3606730594608,NA,-153.745615624052,-17.3009049734207,-101.062972747042,-74.6917646777181,95.3505133681531,52.1130672904654,31.815592347918,NA,-73.8563341732644,-58.9545875755469,14.2412733417065,227.617943954341,NA,-44.7272851378361,-77.9751345702919,128.535240349536,-74.4596914484755,-90.038062160215,63.6799253572458,-30.3655884911914,-33.3970716703417,12.6375711157564,-39.7702028126628,NA,NA,NA,NA,NA
"189","luxury",71.183312502556,-37.7836040725277,46.5856097285097,-1.37995473509695,-28.5677176698469,-83.1429664809849,19.1835306912593,68.7688134248087,-9.43779774725571,270.172843771147,-151.734792390734,NA,21.4653818981575,398.043094771891,83.4294351803738,-13.5107481415791,132.130959588957,-32.3812645979291,428.643067299934,97.1625656604778,-77.103209103432,-2.9827828069176,-43.6671444521846,399.726889530017,NA,-170.598954996106,92.4416048310114,144.752697063019,2.27517512768274,-3.432002646424,-74.2311664790219,14.1624252012173,-112.989171002007,-4.49248226978855,-93.6913787998878,-15.6851922599282,136.912610521693,2.03630035890111,-64.5805062887192,-20.1708376421406,-77.2452543971807,15.3189225978097,-24.4579608460399,-5.29247683650309,-66.577510726009,-137.397685140391,-26.5805067464537,282.976040077535,10.6147384271418,82.4917847271334,-76.5022158469583,724.045111737526,-53.4631530204468,-188.283645861491,22.0785095175559,-2.41256786340418,40.4418108624413,12.4056033203224,-95.9323712231488,-54.8052954428453,NA,8.68009483341339,-16.7962315207644,-210.54312676845,-53.3799488889532,-159.62415014543,465.297665794941,-40.6476341906136,NA,-66.0450233709444,-61.837802723728,169.096566715392,-83.3659941922356,NA,-60.1460326080125,14.6461882868341,-28.9134955397023,-131.412556120907,-58.7434576800583,470.070199256077,39.4291278370943,-20.0301091276808,-7.86450615627436,36.308394134888,NA,NA,NA,NA,NA
"190","item",-38.5494517332769,-12.9252447275311,160.351521353864,-11.263983586166,-70.1273721010439,-66.9954143878838,20.1522776304058,268.944791461042,-58.9603641754439,12.1298516132043,-118.609277347704,NA,8.0218042500293,11.2356564388049,68.1998965296565,-11.94278962165,-41.3778262443854,-26.7997504208147,-40.6650828568408,-0.844054852218604,28.1917262746092,-2.14695438704165,250.770597718515,-119.199133727505,NA,-32.2981223309105,70.6103864948735,28.0277435597603,-5.77010968156065,275.574861958718,-88.2694403629754,30.1387703823254,209.787518778682,-20.0844385470694,-84.1003988494756,-43.727090550541,-23.5549946127287,58.2098268794806,-122.653252167265,-23.4922133786402,205.579357199435,72.2511326059906,-96.1180063041766,-25.7126880665767,-81.3759457435416,-134.273137873146,43.2389893102676,-23.12866182637,-20.735628426068,-39.3998950647516,214.976133617437,-46.5510466352438,-27.3903637633821,-184.052787816339,-47.334500165962,-5.88568138945489,-23.3454875155384,-35.6600522077803,-89.3618718733042,-15.6945402096144,NA,-106.468484251656,-31.7868846154518,-7.50343481126584,-66.7563173114233,-164.573477172596,105.666862803891,-25.5740872676768,NA,-40.4224017663045,-59.6042330200903,-51.1928465372374,-95.3338704853884,NA,-60.9835275483652,-5.11116599891384,-83.8109673181792,-72.3182854657699,-63.1542487197448,234.85074705374,46.0185604936657,-7.29618404235898,-11.868660700336,-1.53441197001056,NA,NA,NA,NA,NA
"191","and",-50.9158338511934,-14.9960650550329,153.234477166542,-24.2059980117005,-50.9071993166423,-65.9216383413333,33.1366510999791,124.032780479158,-47.721647389538,-29.8916444657669,113.953480173811,NA,-38.6999845740348,19.831937272262,42.0851272042978,24.3411896383145,-3.13221916105671,-63.5089933322575,-43.8191579352282,10.1526348914332,-60.1608060363702,-2.22904017710368,61.4894688038651,86.3378546437334,NA,-47.1477059983127,44.1947773268045,-11.334733191869,2.20724791381766,-73.9217057387107,-76.7885773049522,-1.87305702712059,-16.8241363309738,4.11958331429018,-79.3049088742696,90.2519603041526,-31.2887971799393,-6.70340986022961,-112.689625106538,15.84709875311,-35.0083370022577,15.217237610081,-43.4480290332449,-2.42279368161358,-75.2751632523079,-4.71086423952369,-9.85126266137177,-52.6810127783225,50.5891881473271,-51.8457349606942,-50.7846916503648,12.1508741783712,3.6460308651503,-169.437358793763,-51.0410050077209,-3.62223815248025,30.7608632954718,-83.6928799718317,-60.0766221983819,-36.1391625929989,NA,-134.042773794191,64.7177888372045,-178.983588832674,-44.4445015226583,-153.548140686179,-155.148538691634,-6.03731380620835,NA,-32.6110909639845,-16.4874481682715,-46.3375531635521,-16.3178086319648,NA,-36.4022750185416,-50.4898431417878,-131.259703207418,-68.2711501382013,34.140355760412,25.2410209525718,1246.81327682195,9.07077850030195,-33.3707379723668,6.54418497754018,NA,NA,NA,NA,NA
